LncRNAs	LncRNA1_id	Region	Organism
TCONS_00082570	hsa_TCONS_00082570	DPFC vs STR	Human
TCONS_00082773	hsa_TCONS_00082773	DPFC vs STR	Human
TCONS_00082790	hsa_TCONS_00082790	DPFC vs STR	Human
TCONS_00083491	hsa_TCONS_00083491	DPFC vs STR	Human
TCONS_00083817	hsa_TCONS_00083817	DPFC vs STR	Human
TCONS_00083897	hsa_TCONS_00083897	DPFC vs STR	Human
TCONS_00084156	hsa_TCONS_00084156	DPFC vs STR	Human
TCONS_00084493	hsa_TCONS_00084493	DPFC vs STR	Human
TCONS_00084497	hsa_TCONS_00084497	DPFC vs STR	Human
TCONS_00085099	hsa_TCONS_00085099	DPFC vs STR	Human
TCONS_00085603	hsa_TCONS_00085603	DPFC vs STR	Human
TCONS_00086002	hsa_TCONS_00086002	DPFC vs STR	Human
TCONS_00086010	hsa_TCONS_00086010	DPFC vs STR	Human
TCONS_00086207	hsa_TCONS_00086207	DPFC vs STR	Human
TCONS_00086285	hsa_TCONS_00086285	DPFC vs STR	Human
TCONS_00086520	hsa_TCONS_00086520	DPFC vs STR	Human
TCONS_00086724	hsa_TCONS_00086724	DPFC vs STR	Human
TCONS_00086790	hsa_TCONS_00086790	DPFC vs STR	Human
TCONS_00086791	hsa_TCONS_00086791	DPFC vs STR	Human
TCONS_00087849	hsa_TCONS_00087849	DPFC vs STR	Human
TCONS_00088266	hsa_TCONS_00088266	DPFC vs STR	Human
TCONS_00088552	hsa_TCONS_00088552	DPFC vs STR	Human
TCONS_00088638	hsa_TCONS_00088638	DPFC vs STR	Human
TCONS_00088727	hsa_TCONS_00088727	DPFC vs STR	Human
TCONS_00088895	hsa_TCONS_00088895	DPFC vs STR	Human
TCONS_00089261	hsa_TCONS_00089261	DPFC vs STR	Human
TCONS_00089332	hsa_TCONS_00089332	DPFC vs STR	Human
TCONS_00089394	hsa_TCONS_00089394	DPFC vs STR	Human
TCONS_00089863	hsa_TCONS_00089863	DPFC vs STR	Human
TCONS_00089872	hsa_TCONS_00089872	DPFC vs STR	Human
TCONS_00090495	hsa_TCONS_00090495	DPFC vs STR	Human
TCONS_00090899	hsa_TCONS_00090899	DPFC vs STR	Human
TCONS_00091090	hsa_TCONS_00091090	DPFC vs STR	Human
TCONS_00091479	hsa_TCONS_00091479	DPFC vs STR	Human
TCONS_00091488	hsa_TCONS_00091488	DPFC vs STR	Human
TCONS_00092283	hsa_TCONS_00092283	DPFC vs STR	Human
TCONS_00092619	hsa_TCONS_00092619	DPFC vs STR	Human
TCONS_00092972	hsa_TCONS_00092972	DPFC vs STR	Human
TCONS_00093314	hsa_TCONS_00093314	DPFC vs STR	Human
TCONS_00093315	hsa_TCONS_00093315	DPFC vs STR	Human
TCONS_00093441	hsa_TCONS_00093441	DPFC vs STR	Human
TCONS_00093444	hsa_TCONS_00093444	DPFC vs STR	Human
TCONS_00093445	hsa_TCONS_00093445	DPFC vs STR	Human
TCONS_00093724	hsa_TCONS_00093724	DPFC vs STR	Human
TCONS_00095050	hsa_TCONS_00095050	DPFC vs STR	Human
TCONS_00095316	hsa_TCONS_00095316	DPFC vs STR	Human
TCONS_00095492	hsa_TCONS_00095492	DPFC vs STR	Human
TCONS_00095494	hsa_TCONS_00095494	DPFC vs STR	Human
TCONS_00095774	hsa_TCONS_00095774	DPFC vs STR	Human
TCONS_00095791	hsa_TCONS_00095791	DPFC vs STR	Human
TCONS_00095820	hsa_TCONS_00095820	DPFC vs STR	Human
TCONS_00095823	hsa_TCONS_00095823	DPFC vs STR	Human
TCONS_00096372	hsa_TCONS_00096372	DPFC vs STR	Human
TCONS_00096659	hsa_TCONS_00096659	DPFC vs STR	Human
TCONS_00096663	hsa_TCONS_00096663	DPFC vs STR	Human
TCONS_00096909	hsa_TCONS_00096909	DPFC vs STR	Human
TCONS_00097185	hsa_TCONS_00097185	DPFC vs STR	Human
TCONS_00097433	hsa_TCONS_00097433	DPFC vs STR	Human
TCONS_00097764	hsa_TCONS_00097764	DPFC vs STR	Human
TCONS_00097778	hsa_TCONS_00097778	DPFC vs STR	Human
TCONS_00097857	hsa_TCONS_00097857	DPFC vs STR	Human
TCONS_00098378	hsa_TCONS_00098378	DPFC vs STR	Human
TCONS_00098446	hsa_TCONS_00098446	DPFC vs STR	Human
TCONS_00098680	hsa_TCONS_00098680	DPFC vs STR	Human
TCONS_00098862	hsa_TCONS_00098862	DPFC vs STR	Human
TCONS_00100369	hsa_TCONS_00100369	DPFC vs STR	Human
TCONS_00101303	hsa_TCONS_00101303	DPFC vs STR	Human
TCONS_00101557	hsa_TCONS_00101557	DPFC vs STR	Human
TCONS_00101605	hsa_TCONS_00101605	DPFC vs STR	Human
TCONS_00101676	hsa_TCONS_00101676	DPFC vs STR	Human
TCONS_00101905	hsa_TCONS_00101905	DPFC vs STR	Human
TCONS_00101910	hsa_TCONS_00101910	DPFC vs STR	Human
TCONS_00102891	hsa_TCONS_00102891	DPFC vs STR	Human
TCONS_00103128	hsa_TCONS_00103128	DPFC vs STR	Human
TCONS_00103918	hsa_TCONS_00103918	DPFC vs STR	Human
TCONS_00104508	hsa_TCONS_00104508	DPFC vs STR	Human
TCONS_00104528	hsa_TCONS_00104528	DPFC vs STR	Human
TCONS_00104978	hsa_TCONS_00104978	DPFC vs STR	Human
TCONS_00067095	hsa_TCONS_00067095	DPFC vs V1C	Human
TCONS_00074854	hsa_TCONS_00074854	DPFC vs V1C	Human
TCONS_00004277	hsa_TCONS_00004277	HIP vs PMC	Human
TCONS_00007512	hsa_TCONS_00007512	HIP vs PMC	Human
TCONS_00010408	hsa_TCONS_00010408	HIP vs PMC	Human
TCONS_00010990	hsa_TCONS_00010990	HIP vs PMC	Human
TCONS_00012723	hsa_TCONS_00012723	HIP vs PMC	Human
TCONS_00014887	hsa_TCONS_00014887	HIP vs PMC	Human
TCONS_00015028	hsa_TCONS_00015028	HIP vs PMC	Human
TCONS_00025037	hsa_TCONS_00025037	HIP vs PMC	Human
TCONS_00025540	hsa_TCONS_00025540	HIP vs PMC	Human
TCONS_00025860	hsa_TCONS_00025860	HIP vs PMC	Human
TCONS_00028963	hsa_TCONS_00028963	HIP vs PMC	Human
TCONS_00032127	hsa_TCONS_00032127	HIP vs PMC	Human
TCONS_00034445	hsa_TCONS_00034445	HIP vs PMC	Human
TCONS_00034447	hsa_TCONS_00034447	HIP vs PMC	Human
TCONS_00047388	hsa_TCONS_00047388	HIP vs PMC	Human
TCONS_00047806	hsa_TCONS_00047806	HIP vs PMC	Human
TCONS_00055163	hsa_TCONS_00055163	HIP vs PMC	Human
TCONS_00057995	hsa_TCONS_00057995	HIP vs PMC	Human
TCONS_00058017	hsa_TCONS_00058017	HIP vs PMC	Human
TCONS_00063209	hsa_TCONS_00063209	HIP vs PMC	Human
TCONS_00070272	hsa_TCONS_00070272	HIP vs PMC	Human
TCONS_00070552	hsa_TCONS_00070552	HIP vs PMC	Human
TCONS_00071867	hsa_TCONS_00071867	HIP vs PMC	Human
TCONS_00073712	hsa_TCONS_00073712	HIP vs PMC	Human
TCONS_00073911	hsa_TCONS_00073911	HIP vs PMC	Human
TCONS_00074879	hsa_TCONS_00074879	HIP vs PMC	Human
TCONS_00076192	hsa_TCONS_00076192	HIP vs PMC	Human
TCONS_00076874	hsa_TCONS_00076874	HIP vs PMC	Human
TCONS_00079975	hsa_TCONS_00079975	HIP vs PMC	Human
TCONS_00080248	hsa_TCONS_00080248	HIP vs PMC	Human
TCONS_00080650	hsa_TCONS_00080650	HIP vs PMC	Human
TCONS_00081526	hsa_TCONS_00081526	HIP vs PMC	Human
TCONS_00082529	hsa_TCONS_00082529	HIP vs PMC	Human
TCONS_00084617	hsa_TCONS_00084617	HIP vs PMC	Human
TCONS_00085637	hsa_TCONS_00085637	HIP vs PMC	Human
TCONS_00085812	hsa_TCONS_00085812	HIP vs PMC	Human
TCONS_00085813	hsa_TCONS_00085813	HIP vs PMC	Human
TCONS_00086100	hsa_TCONS_00086100	HIP vs PMC	Human
TCONS_00086408	hsa_TCONS_00086408	HIP vs PMC	Human
TCONS_00086901	hsa_TCONS_00086901	HIP vs PMC	Human
TCONS_00089394	hsa_TCONS_00089394	HIP vs PMC	Human
TCONS_00091253	hsa_TCONS_00091253	HIP vs PMC	Human
TCONS_00094251	hsa_TCONS_00094251	HIP vs PMC	Human
TCONS_00097447	hsa_TCONS_00097447	HIP vs PMC	Human
TCONS_00100858	hsa_TCONS_00100858	HIP vs PMC	Human
TCONS_00105185	hsa_TCONS_00105185	HIP vs PMC	Human
TCONS_00000646	hsa_TCONS_00000646	HIP vs STR	Human
TCONS_00001143	hsa_TCONS_00001143	HIP vs STR	Human
TCONS_00001672	hsa_TCONS_00001672	HIP vs STR	Human
TCONS_00001693	hsa_TCONS_00001693	HIP vs STR	Human
TCONS_00002301	hsa_TCONS_00002301	HIP vs STR	Human
TCONS_00002536	hsa_TCONS_00002536	HIP vs STR	Human
TCONS_00003186	hsa_TCONS_00003186	HIP vs STR	Human
TCONS_00003825	hsa_TCONS_00003825	HIP vs STR	Human
TCONS_00004777	hsa_TCONS_00004777	HIP vs STR	Human
TCONS_00004837	hsa_TCONS_00004837	HIP vs STR	Human
TCONS_00004840	hsa_TCONS_00004840	HIP vs STR	Human
TCONS_00006073	hsa_TCONS_00006073	HIP vs STR	Human
TCONS_00006416	hsa_TCONS_00006416	HIP vs STR	Human
TCONS_00007037	hsa_TCONS_00007037	HIP vs STR	Human
TCONS_00007512	hsa_TCONS_00007512	HIP vs STR	Human
TCONS_00008880	hsa_TCONS_00008880	HIP vs STR	Human
TCONS_00009665	hsa_TCONS_00009665	HIP vs STR	Human
TCONS_00009976	hsa_TCONS_00009976	HIP vs STR	Human
TCONS_00010071	hsa_TCONS_00010071	HIP vs STR	Human
TCONS_00010321	hsa_TCONS_00010321	HIP vs STR	Human
TCONS_00010408	hsa_TCONS_00010408	HIP vs STR	Human
TCONS_00010509	hsa_TCONS_00010509	HIP vs STR	Human
TCONS_00010990	hsa_TCONS_00010990	HIP vs STR	Human
TCONS_00011524	hsa_TCONS_00011524	HIP vs STR	Human
TCONS_00011901	hsa_TCONS_00011901	HIP vs STR	Human
TCONS_00012719	hsa_TCONS_00012719	HIP vs STR	Human
TCONS_00012723	hsa_TCONS_00012723	HIP vs STR	Human
TCONS_00013851	hsa_TCONS_00013851	HIP vs STR	Human
TCONS_00014296	hsa_TCONS_00014296	HIP vs STR	Human
TCONS_00014663	hsa_TCONS_00014663	HIP vs STR	Human
TCONS_00014887	hsa_TCONS_00014887	HIP vs STR	Human
TCONS_00014900	hsa_TCONS_00014900	HIP vs STR	Human
TCONS_00016435	hsa_TCONS_00016435	HIP vs STR	Human
TCONS_00018383	hsa_TCONS_00018383	HIP vs STR	Human
TCONS_00019721	hsa_TCONS_00019721	HIP vs STR	Human
TCONS_00020126	hsa_TCONS_00020126	HIP vs STR	Human
TCONS_00022212	hsa_TCONS_00022212	HIP vs STR	Human
TCONS_00022642	hsa_TCONS_00022642	HIP vs STR	Human
TCONS_00023342	hsa_TCONS_00023342	HIP vs STR	Human
TCONS_00023412	hsa_TCONS_00023412	HIP vs STR	Human
TCONS_00024657	hsa_TCONS_00024657	HIP vs STR	Human
TCONS_00024797	hsa_TCONS_00024797	HIP vs STR	Human
TCONS_00025161	hsa_TCONS_00025161	HIP vs STR	Human
TCONS_00025238	hsa_TCONS_00025238	HIP vs STR	Human
TCONS_00025540	hsa_TCONS_00025540	HIP vs STR	Human
TCONS_00025799	hsa_TCONS_00025799	HIP vs STR	Human
TCONS_00025860	hsa_TCONS_00025860	HIP vs STR	Human
TCONS_00026523	hsa_TCONS_00026523	HIP vs STR	Human
TCONS_00026580	hsa_TCONS_00026580	HIP vs STR	Human
TCONS_00026606	hsa_TCONS_00026606	HIP vs STR	Human
TCONS_00027032	hsa_TCONS_00027032	HIP vs STR	Human
TCONS_00027043	hsa_TCONS_00027043	HIP vs STR	Human
TCONS_00027105	hsa_TCONS_00027105	HIP vs STR	Human
TCONS_00027110	hsa_TCONS_00027110	HIP vs STR	Human
TCONS_00027119	hsa_TCONS_00027119	HIP vs STR	Human
TCONS_00027729	hsa_TCONS_00027729	HIP vs STR	Human
TCONS_00027740	hsa_TCONS_00027740	HIP vs STR	Human
TCONS_00028191	hsa_TCONS_00028191	HIP vs STR	Human
TCONS_00028444	hsa_TCONS_00028444	HIP vs STR	Human
TCONS_00030370	hsa_TCONS_00030370	HIP vs STR	Human
TCONS_00031053	hsa_TCONS_00031053	HIP vs STR	Human
TCONS_00031305	hsa_TCONS_00031305	HIP vs STR	Human
TCONS_00031310	hsa_TCONS_00031310	HIP vs STR	Human
TCONS_00031556	hsa_TCONS_00031556	HIP vs STR	Human
TCONS_00031786	hsa_TCONS_00031786	HIP vs STR	Human
TCONS_00033675	hsa_TCONS_00033675	HIP vs STR	Human
TCONS_00034445	hsa_TCONS_00034445	HIP vs STR	Human
TCONS_00036270	hsa_TCONS_00036270	HIP vs STR	Human
TCONS_00037140	hsa_TCONS_00037140	HIP vs STR	Human
TCONS_00037606	hsa_TCONS_00037606	HIP vs STR	Human
TCONS_00037693	hsa_TCONS_00037693	HIP vs STR	Human
TCONS_00037986	hsa_TCONS_00037986	HIP vs STR	Human
TCONS_00039505	hsa_TCONS_00039505	HIP vs STR	Human
TCONS_00039625	hsa_TCONS_00039625	HIP vs STR	Human
TCONS_00040055	hsa_TCONS_00040055	HIP vs STR	Human
TCONS_00040331	hsa_TCONS_00040331	HIP vs STR	Human
TCONS_00040334	hsa_TCONS_00040334	HIP vs STR	Human
TCONS_00041449	hsa_TCONS_00041449	HIP vs STR	Human
TCONS_00042110	hsa_TCONS_00042110	HIP vs STR	Human
TCONS_00043803	hsa_TCONS_00043803	HIP vs STR	Human
TCONS_00046171	hsa_TCONS_00046171	HIP vs STR	Human
TCONS_00046172	hsa_TCONS_00046172	HIP vs STR	Human
TCONS_00046580	hsa_TCONS_00046580	HIP vs STR	Human
TCONS_00046701	hsa_TCONS_00046701	HIP vs STR	Human
TCONS_00046988	hsa_TCONS_00046988	HIP vs STR	Human
TCONS_00047251	hsa_TCONS_00047251	HIP vs STR	Human
TCONS_00047252	hsa_TCONS_00047252	HIP vs STR	Human
TCONS_00047388	hsa_TCONS_00047388	HIP vs STR	Human
TCONS_00047806	hsa_TCONS_00047806	HIP vs STR	Human
TCONS_00048597	hsa_TCONS_00048597	HIP vs STR	Human
TCONS_00048640	hsa_TCONS_00048640	HIP vs STR	Human
TCONS_00052615	hsa_TCONS_00052615	HIP vs STR	Human
TCONS_00055114	hsa_TCONS_00055114	HIP vs STR	Human
TCONS_00055881	hsa_TCONS_00055881	HIP vs STR	Human
TCONS_00056318	hsa_TCONS_00056318	HIP vs STR	Human
TCONS_00056917	hsa_TCONS_00056917	HIP vs STR	Human
TCONS_00059103	hsa_TCONS_00059103	HIP vs STR	Human
TCONS_00059187	hsa_TCONS_00059187	HIP vs STR	Human
TCONS_00059667	hsa_TCONS_00059667	HIP vs STR	Human
TCONS_00061289	hsa_TCONS_00061289	HIP vs STR	Human
TCONS_00061825	hsa_TCONS_00061825	HIP vs STR	Human
TCONS_00062395	hsa_TCONS_00062395	HIP vs STR	Human
TCONS_00063117	hsa_TCONS_00063117	HIP vs STR	Human
TCONS_00063122	hsa_TCONS_00063122	HIP vs STR	Human
TCONS_00063209	hsa_TCONS_00063209	HIP vs STR	Human
TCONS_00065297	hsa_TCONS_00065297	HIP vs STR	Human
TCONS_00066013	hsa_TCONS_00066013	HIP vs STR	Human
TCONS_00066405	hsa_TCONS_00066405	HIP vs STR	Human
TCONS_00067272	hsa_TCONS_00067272	HIP vs STR	Human
TCONS_00067441	hsa_TCONS_00067441	HIP vs STR	Human
TCONS_00067966	hsa_TCONS_00067966	HIP vs STR	Human
TCONS_00069534	hsa_TCONS_00069534	HIP vs STR	Human
TCONS_00070944	hsa_TCONS_00070944	HIP vs STR	Human
TCONS_00071375	hsa_TCONS_00071375	HIP vs STR	Human
TCONS_00071867	hsa_TCONS_00071867	HIP vs STR	Human
TCONS_00072988	hsa_TCONS_00072988	HIP vs STR	Human
TCONS_00073105	hsa_TCONS_00073105	HIP vs STR	Human
TCONS_00073712	hsa_TCONS_00073712	HIP vs STR	Human
TCONS_00073826	hsa_TCONS_00073826	HIP vs STR	Human
TCONS_00073894	hsa_TCONS_00073894	HIP vs STR	Human
TCONS_00073911	hsa_TCONS_00073911	HIP vs STR	Human
TCONS_00074527	hsa_TCONS_00074527	HIP vs STR	Human
TCONS_00074565	hsa_TCONS_00074565	HIP vs STR	Human
TCONS_00074879	hsa_TCONS_00074879	HIP vs STR	Human
TCONS_00074896	hsa_TCONS_00074896	HIP vs STR	Human
TCONS_00075826	hsa_TCONS_00075826	HIP vs STR	Human
TCONS_00076566	hsa_TCONS_00076566	HIP vs STR	Human
TCONS_00076807	hsa_TCONS_00076807	HIP vs STR	Human
TCONS_00076874	hsa_TCONS_00076874	HIP vs STR	Human
TCONS_00077147	hsa_TCONS_00077147	HIP vs STR	Human
TCONS_00077220	hsa_TCONS_00077220	HIP vs STR	Human
TCONS_00077289	hsa_TCONS_00077289	HIP vs STR	Human
TCONS_00077494	hsa_TCONS_00077494	HIP vs STR	Human
TCONS_00077894	hsa_TCONS_00077894	HIP vs STR	Human
TCONS_00078383	hsa_TCONS_00078383	HIP vs STR	Human
TCONS_00078913	hsa_TCONS_00078913	HIP vs STR	Human
TCONS_00078933	hsa_TCONS_00078933	HIP vs STR	Human
TCONS_00079482	hsa_TCONS_00079482	HIP vs STR	Human
TCONS_00079529	hsa_TCONS_00079529	HIP vs STR	Human
TCONS_00079603	hsa_TCONS_00079603	HIP vs STR	Human
TCONS_00079620	hsa_TCONS_00079620	HIP vs STR	Human
TCONS_00079645	hsa_TCONS_00079645	HIP vs STR	Human
TCONS_00079881	hsa_TCONS_00079881	HIP vs STR	Human
TCONS_00079966	hsa_TCONS_00079966	HIP vs STR	Human
TCONS_00080215	hsa_TCONS_00080215	HIP vs STR	Human
TCONS_00080242	hsa_TCONS_00080242	HIP vs STR	Human
TCONS_00080650	hsa_TCONS_00080650	HIP vs STR	Human
TCONS_00080870	hsa_TCONS_00080870	HIP vs STR	Human
TCONS_00081510	hsa_TCONS_00081510	HIP vs STR	Human
TCONS_00081573	hsa_TCONS_00081573	HIP vs STR	Human
TCONS_00081915	hsa_TCONS_00081915	HIP vs STR	Human
TCONS_00081954	hsa_TCONS_00081954	HIP vs STR	Human
TCONS_00082303	hsa_TCONS_00082303	HIP vs STR	Human
TCONS_00082529	hsa_TCONS_00082529	HIP vs STR	Human
TCONS_00082561	hsa_TCONS_00082561	HIP vs STR	Human
TCONS_00082570	hsa_TCONS_00082570	HIP vs STR	Human
TCONS_00082773	hsa_TCONS_00082773	HIP vs STR	Human
TCONS_00082892	hsa_TCONS_00082892	HIP vs STR	Human
TCONS_00084493	hsa_TCONS_00084493	HIP vs STR	Human
TCONS_00085637	hsa_TCONS_00085637	HIP vs STR	Human
TCONS_00085812	hsa_TCONS_00085812	HIP vs STR	Human
TCONS_00085813	hsa_TCONS_00085813	HIP vs STR	Human
TCONS_00086075	hsa_TCONS_00086075	HIP vs STR	Human
TCONS_00086145	hsa_TCONS_00086145	HIP vs STR	Human
TCONS_00086207	hsa_TCONS_00086207	HIP vs STR	Human
TCONS_00086508	hsa_TCONS_00086508	HIP vs STR	Human
TCONS_00086635	hsa_TCONS_00086635	HIP vs STR	Human
TCONS_00086790	hsa_TCONS_00086790	HIP vs STR	Human
TCONS_00087806	hsa_TCONS_00087806	HIP vs STR	Human
TCONS_00087807	hsa_TCONS_00087807	HIP vs STR	Human
TCONS_00088266	hsa_TCONS_00088266	HIP vs STR	Human
TCONS_00088638	hsa_TCONS_00088638	HIP vs STR	Human
TCONS_00088727	hsa_TCONS_00088727	HIP vs STR	Human
TCONS_00088839	hsa_TCONS_00088839	HIP vs STR	Human
TCONS_00091226	hsa_TCONS_00091226	HIP vs STR	Human
TCONS_00092619	hsa_TCONS_00092619	HIP vs STR	Human
TCONS_00093445	hsa_TCONS_00093445	HIP vs STR	Human
TCONS_00095316	hsa_TCONS_00095316	HIP vs STR	Human
TCONS_00095494	hsa_TCONS_00095494	HIP vs STR	Human
TCONS_00095791	hsa_TCONS_00095791	HIP vs STR	Human
TCONS_00095820	hsa_TCONS_00095820	HIP vs STR	Human
TCONS_00096293	hsa_TCONS_00096293	HIP vs STR	Human
TCONS_00096663	hsa_TCONS_00096663	HIP vs STR	Human
TCONS_00097128	hsa_TCONS_00097128	HIP vs STR	Human
TCONS_00097290	hsa_TCONS_00097290	HIP vs STR	Human
TCONS_00097778	hsa_TCONS_00097778	HIP vs STR	Human
TCONS_00097857	hsa_TCONS_00097857	HIP vs STR	Human
TCONS_00098680	hsa_TCONS_00098680	HIP vs STR	Human
TCONS_00098929	hsa_TCONS_00098929	HIP vs STR	Human
TCONS_00100369	hsa_TCONS_00100369	HIP vs STR	Human
TCONS_00100721	hsa_TCONS_00100721	HIP vs STR	Human
TCONS_00101303	hsa_TCONS_00101303	HIP vs STR	Human
TCONS_00101557	hsa_TCONS_00101557	HIP vs STR	Human
TCONS_00101786	hsa_TCONS_00101786	HIP vs STR	Human
TCONS_00102138	hsa_TCONS_00102138	HIP vs STR	Human
TCONS_00104508	hsa_TCONS_00104508	HIP vs STR	Human
TCONS_00105037	hsa_TCONS_00105037	HIP vs STR	Human
TCONS_00000519	hsa_TCONS_00000519	HIP vs V1C	Human
TCONS_00001301	hsa_TCONS_00001301	HIP vs V1C	Human
TCONS_00002005	hsa_TCONS_00002005	HIP vs V1C	Human
TCONS_00002593	hsa_TCONS_00002593	HIP vs V1C	Human
TCONS_00004681	hsa_TCONS_00004681	HIP vs V1C	Human
TCONS_00004801	hsa_TCONS_00004801	HIP vs V1C	Human
TCONS_00005265	hsa_TCONS_00005265	HIP vs V1C	Human
TCONS_00005442	hsa_TCONS_00005442	HIP vs V1C	Human
TCONS_00006199	hsa_TCONS_00006199	HIP vs V1C	Human
TCONS_00007037	hsa_TCONS_00007037	HIP vs V1C	Human
TCONS_00007512	hsa_TCONS_00007512	HIP vs V1C	Human
TCONS_00008219	hsa_TCONS_00008219	HIP vs V1C	Human
TCONS_00010189	hsa_TCONS_00010189	HIP vs V1C	Human
TCONS_00010408	hsa_TCONS_00010408	HIP vs V1C	Human
TCONS_00010990	hsa_TCONS_00010990	HIP vs V1C	Human
TCONS_00011113	hsa_TCONS_00011113	HIP vs V1C	Human
TCONS_00012307	hsa_TCONS_00012307	HIP vs V1C	Human
TCONS_00013145	hsa_TCONS_00013145	HIP vs V1C	Human
TCONS_00014887	hsa_TCONS_00014887	HIP vs V1C	Human
TCONS_00014900	hsa_TCONS_00014900	HIP vs V1C	Human
TCONS_00015028	hsa_TCONS_00015028	HIP vs V1C	Human
TCONS_00015462	hsa_TCONS_00015462	HIP vs V1C	Human
TCONS_00015685	hsa_TCONS_00015685	HIP vs V1C	Human
TCONS_00017306	hsa_TCONS_00017306	HIP vs V1C	Human
TCONS_00017737	hsa_TCONS_00017737	HIP vs V1C	Human
TCONS_00018205	hsa_TCONS_00018205	HIP vs V1C	Human
TCONS_00019012	hsa_TCONS_00019012	HIP vs V1C	Human
TCONS_00020169	hsa_TCONS_00020169	HIP vs V1C	Human
TCONS_00020697	hsa_TCONS_00020697	HIP vs V1C	Human
TCONS_00021288	hsa_TCONS_00021288	HIP vs V1C	Human
TCONS_00021819	hsa_TCONS_00021819	HIP vs V1C	Human
TCONS_00022633	hsa_TCONS_00022633	HIP vs V1C	Human
TCONS_00023342	hsa_TCONS_00023342	HIP vs V1C	Human
TCONS_00023345	hsa_TCONS_00023345	HIP vs V1C	Human
TCONS_00023498	hsa_TCONS_00023498	HIP vs V1C	Human
TCONS_00025540	hsa_TCONS_00025540	HIP vs V1C	Human
TCONS_00025553	hsa_TCONS_00025553	HIP vs V1C	Human
TCONS_00025860	hsa_TCONS_00025860	HIP vs V1C	Human
TCONS_00026272	hsa_TCONS_00026272	HIP vs V1C	Human
TCONS_00026466	hsa_TCONS_00026466	HIP vs V1C	Human
TCONS_00026523	hsa_TCONS_00026523	HIP vs V1C	Human
TCONS_00026580	hsa_TCONS_00026580	HIP vs V1C	Human
TCONS_00027020	hsa_TCONS_00027020	HIP vs V1C	Human
TCONS_00027119	hsa_TCONS_00027119	HIP vs V1C	Human
TCONS_00027740	hsa_TCONS_00027740	HIP vs V1C	Human
TCONS_00029124	hsa_TCONS_00029124	HIP vs V1C	Human
TCONS_00029390	hsa_TCONS_00029390	HIP vs V1C	Human
TCONS_00029911	hsa_TCONS_00029911	HIP vs V1C	Human
TCONS_00030377	hsa_TCONS_00030377	HIP vs V1C	Human
TCONS_00030973	hsa_TCONS_00030973	HIP vs V1C	Human
TCONS_00031200	hsa_TCONS_00031200	HIP vs V1C	Human
TCONS_00031612	hsa_TCONS_00031612	HIP vs V1C	Human
TCONS_00034445	hsa_TCONS_00034445	HIP vs V1C	Human
TCONS_00034656	hsa_TCONS_00034656	HIP vs V1C	Human
TCONS_00035315	hsa_TCONS_00035315	HIP vs V1C	Human
TCONS_00035685	hsa_TCONS_00035685	HIP vs V1C	Human
TCONS_00037811	hsa_TCONS_00037811	HIP vs V1C	Human
TCONS_00038425	hsa_TCONS_00038425	HIP vs V1C	Human
TCONS_00041449	hsa_TCONS_00041449	HIP vs V1C	Human
TCONS_00041797	hsa_TCONS_00041797	HIP vs V1C	Human
TCONS_00043507	hsa_TCONS_00043507	HIP vs V1C	Human
TCONS_00045169	hsa_TCONS_00045169	HIP vs V1C	Human
TCONS_00045401	hsa_TCONS_00045401	HIP vs V1C	Human
TCONS_00046223	hsa_TCONS_00046223	HIP vs V1C	Human
TCONS_00046581	hsa_TCONS_00046581	HIP vs V1C	Human
TCONS_00047192	hsa_TCONS_00047192	HIP vs V1C	Human
TCONS_00047388	hsa_TCONS_00047388	HIP vs V1C	Human
TCONS_00047806	hsa_TCONS_00047806	HIP vs V1C	Human
TCONS_00049231	hsa_TCONS_00049231	HIP vs V1C	Human
TCONS_00050189	hsa_TCONS_00050189	HIP vs V1C	Human
TCONS_00056318	hsa_TCONS_00056318	HIP vs V1C	Human
TCONS_00056480	hsa_TCONS_00056480	HIP vs V1C	Human
TCONS_00056647	hsa_TCONS_00056647	HIP vs V1C	Human
TCONS_00058072	hsa_TCONS_00058072	HIP vs V1C	Human
TCONS_00059187	hsa_TCONS_00059187	HIP vs V1C	Human
TCONS_00059876	hsa_TCONS_00059876	HIP vs V1C	Human
TCONS_00060637	hsa_TCONS_00060637	HIP vs V1C	Human
TCONS_00060871	hsa_TCONS_00060871	HIP vs V1C	Human
TCONS_00061289	hsa_TCONS_00061289	HIP vs V1C	Human
TCONS_00063117	hsa_TCONS_00063117	HIP vs V1C	Human
TCONS_00063123	hsa_TCONS_00063123	HIP vs V1C	Human
TCONS_00063209	hsa_TCONS_00063209	HIP vs V1C	Human
TCONS_00063799	hsa_TCONS_00063799	HIP vs V1C	Human
TCONS_00064969	hsa_TCONS_00064969	HIP vs V1C	Human
TCONS_00065691	hsa_TCONS_00065691	HIP vs V1C	Human
TCONS_00066154	hsa_TCONS_00066154	HIP vs V1C	Human
TCONS_00067272	hsa_TCONS_00067272	HIP vs V1C	Human
TCONS_00067410	hsa_TCONS_00067410	HIP vs V1C	Human
TCONS_00067412	hsa_TCONS_00067412	HIP vs V1C	Human
TCONS_00068627	hsa_TCONS_00068627	HIP vs V1C	Human
TCONS_00068694	hsa_TCONS_00068694	HIP vs V1C	Human
TCONS_00070425	hsa_TCONS_00070425	HIP vs V1C	Human
TCONS_00070552	hsa_TCONS_00070552	HIP vs V1C	Human
